transaction_id,purchase_date,transaction_status,customer_id,customer_name,customer_email,customer_country,customer_city,customer_phone,customer_birthday,customer_address,product_id,product_name,product_category,product_price,quantity_purchased,currency,shipping_address,shipping_city,shipping_country
4800231,2024-12-21T00:00:00,Shipped,15070,Жанна Романовна Фадеева,panfilovaalevtina@example.org,Belarus,Brest,8 (110) 005-7340,1972-09-11,"ст. Ухта, ш. Белинского, д. 9 стр. 79, 931854",8364,T-shirt,Clothing,8.5,2,USD,"ст. Ухта, ш. Белинского, д. 9 стр. 79, 931854",Brest,Belarus
7653227,2024-08-08T00:00:00,Shipped,1884,Суворова Евгения Тимуровна,vladlen06@example.com,Belarus,Gomel,+7 (489) 331-2096,1979-04-14,"г. Любань, алл. Механическая, д. 10, 991197",1759,Book A,Books,4.99,8,USD,"г. Любань, алл. Механическая, д. 10, 991197",Gomel,Belarus
3675753,2024-02-14T00:00:00,Pending,33122,Валентина Михайловна Владимирова,kirillovnikandr@example.net,Uzbekistan,Andijan,+78173084177,1992-02-04,"п. Пушкино (Моск.), наб. Сосновая, д. 3 к. 2/5, 003745",9377,Book A,Books,4.99,8,USD,"п. Пушкино (Моск.), наб. Сосновая, д. 3 к. 2/5, 003745",Andijan,Uzbekistan
2718391,2024-08-19T00:00:00,Shipped,9440,Тарасов Фортунат Аверьянович,odintsovserge@example.net,Belarus,Mogilev,+7 (338) 130-0124,1973-08-10,"г. Владикавказ, пр. Черемушки, д. 56 к. 6/1, 437251",746,Microwave,Kitchen,25.0,7,USD,"г. Владикавказ, пр. Черемушки, д. 56 к. 6/1, 437251",Mogilev,Belarus
2159474,2024-07-24T00:00:00,Delivered,12930,Нина Леонидовна Ермакова,nnikiforov@example.org,Uzbekistan,Bukhara,8 539 412 21 48,1993-02-21,"п. Завьялиха, бул. Демьяна Бедного, д. 9/4 к. 9/2, 470417",6764,Washing Machine,Home Appliance,100.0,10,USD,"п. Завьялиха, бул. Демьяна Бедного, д. 9/4 к. 9/2, 470417",Bukhara,Uzbekistan
4690728,2024-10-12T00:00:00,Pending,18745,Алевтина Федоровна Муравьева,efremovkuprijan@example.net,Georgia,Rustavi,+7 237 440 77 00,1978-07-14,"к. Губкин, пр. Локомотивный, д. 6/5, 321483",9494,Book A,Books,4.99,5,USD,"к. Губкин, пр. Локомотивный, д. 6/5, 321483",Rustavi,Georgia
8508188,2024-05-07T00:00:00,Shipped,21664,Селиверстова Пелагея Антоновна,florentinnovikov@example.org,Belarus,Mogilev,+7 900 452 4623,1963-10-12,"клх Череповец, наб. Никитина, д. 95 стр. 5, 926526",2669,Book B,Books,5.49,1,USD,"клх Череповец, наб. Никитина, д. 95 стр. 5, 926526",Mogilev,Belarus
7064371,2024-02-26T00:00:00,Delivered,14920,Красильников Исай Тарасович,asidorov@example.com,Kyrgyzstan,Jalal-Abad,8 242 412 24 75,1986-04-22,"г. Воткинск, бул. Станционный, д. 884, 913235",8239,Microwave,Kitchen,25.0,10,USD,"г. Воткинск, бул. Станционный, д. 884, 913235",Jalal-Abad,Kyrgyzstan
3189399,2024-10-28T00:00:00,Shipped,13267,Емельянова Зинаида Тарасовна,mirloginov@example.com,Russia,Moscow,+7 (358) 917-1783,1976-09-23,"с. Нарьян-Мар, пер. Северный, д. 6, 599886",8285,Microwave,Kitchen,25.0,2,USD,"с. Нарьян-Мар, пер. Северный, д. 6, 599886",Moscow,Russia
9719259,2024-08-23T00:00:00,Pending,4208,Мишина Евгения Петровна,adamzhuravlev@example.com,Kyrgyzstan,Jalal-Abad,+7 (594) 541-75-85,1968-05-02,"к. Чегем, пр. Щетинкина, д. 4/1, 820737",8784,T-shirt,Clothing,8.5,9,USD,"к. Чегем, пр. Щетинкина, д. 4/1, 820737",Jalal-Abad,Kyrgyzstan
6929284,2024-03-17T00:00:00,Shipped,5590,Абрамов Виссарион Феоктистович,kotovalekse@example.org,Russia,Nizhny Novgorod,+7 395 994 40 13,1982-09-24,"п. Ставрополь, пр. Тополиный, д. 4/7 стр. 172, 663341",759,Washing Machine,Home Appliance,100.0,4,USD,"п. Ставрополь, пр. Тополиный, д. 4/7 стр. 172, 663341",Nizhny Novgorod,Russia
7531013,2024-10-01T00:00:00,Delivered,10599,Нинель Наумовна Маркова,silvestr_1986@example.net,Kyrgyzstan,Bishkek,8 (867) 589-4988,1989-11-03,"клх Белгород, ш. Кубанское, д. 408 стр. 2/5, 180755",9705,T-shirt,Clothing,8.5,2,USD,"клх Белгород, ш. Кубанское, д. 408 стр. 2/5, 180755",Bishkek,Kyrgyzstan
3980822,2024-05-12T00:00:00,Pending,13224,Марина Егоровна Сафонова,kuznetsovtverdislav@example.net,Uzbekistan,Andijan,+7 865 827 82 54,1964-04-01,"ст. Петрозаводск, бул. Краснопартизанский, д. 5 к. 7/5, 186880",4299,Book A,Books,4.99,3,USD,"ст. Петрозаводск, бул. Краснопартизанский, д. 5 к. 7/5, 186880",Andijan,Uzbekistan
4388361,2024-06-11T00:00:00,Shipped,15350,Галина Игоревна Белякова,xguseva@example.org,Georgia,Tbilisi,+7 368 253 13 07,1990-09-06,"г. Кашхатау, пр. Базарный, д. 9/1 к. 4/8, 676208",4395,Book A,Books,4.99,10,USD,"г. Кашхатау, пр. Базарный, д. 9/1 к. 4/8, 676208",Tbilisi,Georgia
5457299,2024-12-24T00:00:00,Pending,28203,Кулакова Лукия Архиповна,alekseevazinaida@example.net,Kazakhstan,Shymkent,8 (885) 197-8331,1984-03-11,"с. Внуково (метеост.), пер. Кузнечный, д. 7 к. 1/8, 124803",3551,Microwave,Kitchen,25.0,4,USD,"с. Внуково (метеост.), пер. Кузнечный, д. 7 к. 1/8, 124803",Shymkent,Kazakhstan
8659985,2024-07-09T00:00:00,Shipped,20965,Кузнецова Анастасия Тимофеевна,pimen_64@example.org,Belarus,Brest,84901549126,2002-05-18,"с. Сибай, пр. Молодежный, д. 628 стр. 465, 603520",2550,Book A,Books,4.99,2,USD,"с. Сибай, пр. Молодежный, д. 628 стр. 465, 603520",Brest,Belarus
9987575,2024-02-28T00:00:00,Shipped,29805,Волков Мстислав Филиппович,tvorimirrozhkov@example.net,Russia,Yekaterinburg,8 (761) 324-99-74,1981-05-29,"клх Буденновск, бул. Металлистов, д. 17 к. 35, 519941",7949,Book A,Books,4.99,4,USD,"клх Буденновск, бул. Металлистов, д. 17 к. 35, 519941",Yekaterinburg,Russia
7583294,2024-10-08T00:00:00,Pending,7795,Князева Иванна Леонидовна,nestor_2002@example.org,Georgia,Rustavi,8 008 026 5890,1987-02-06,"клх Беломорск, ш. Чайкиной, д. 81, 846001",2936,Microwave,Kitchen,25.0,4,USD,"клх Беломорск, ш. Чайкиной, д. 81, 846001",Rustavi,Georgia
9548029,2024-02-10T00:00:00,Delivered,22176,Суханов Куприян Измаилович,artemi_52@example.net,Belarus,Gomel,+7 (826) 642-8501,1971-08-04,"клх Шилка, алл. Максима Горького, д. 3/9 к. 80, 638532",8230,Book B,Books,5.49,9,USD,"клх Шилка, алл. Максима Горького, д. 3/9 к. 80, 638532",Gomel,Belarus
8235351,2024-01-06T00:00:00,Delivered,7003,Иванна Игоревна Мельникова,ljubim_2004@example.org,Russia,Novosibirsk,8 (660) 868-92-90,1992-07-17,"ст. Арзамас, ул. Песочная, д. 945 стр. 9/9, 311146",2817,Microwave,Kitchen,25.0,9,USD,"ст. Арзамас, ул. Песочная, д. 945 стр. 9/9, 311146",Novosibirsk,Russia
5810070,2024-07-02T00:00:00,Shipped,27089,Лыткин Прокофий Владленович,gavrilovagafon@example.com,Belarus,Minsk,+7 (397) 232-0829,1970-11-05,"д. Междуреченский, бул. Высокий, д. 8 к. 47, 413408",1658,Book A,Books,4.99,7,USD,"д. Междуреченский, бул. Высокий, д. 8 к. 47, 413408",Minsk,Belarus
2442322,2024-11-12T00:00:00,Delivered,11550,Мельникова Олимпиада Владиславовна,angelina_93@example.net,Uzbekistan,Tashkent,8 817 419 2402,1998-11-15,"клх Учалы, пер. Фрунзе, д. 84 стр. 82, 905377",4001,Washing Machine,Home Appliance,100.0,10,USD,"клх Учалы, пер. Фрунзе, д. 84 стр. 82, 905377",Tashkent,Uzbekistan
8601216,2024-03-18T00:00:00,Shipped,20828,Мухина Агафья Григорьевна,osipovkallistrat@example.org,Belarus,Gomel,8 303 639 4975,1966-12-29,"г. Кашхатау, пр. Пограничный, д. 9/7, 293955",3410,T-shirt,Clothing,8.5,9,USD,"г. Кашхатау, пр. Пограничный, д. 9/7, 293955",Gomel,Belarus
8276142,2024-11-03T00:00:00,Shipped,2418,Анастасия Аркадьевна Сысоева,filimon78@example.net,Kyrgyzstan,Osh,+7 (982) 409-5284,1987-09-09,"к. Токма, ул. Демьяна Бедного, д. 5 стр. 910, 506963",3183,Book B,Books,5.49,8,USD,"к. Токма, ул. Демьяна Бедного, д. 5 стр. 910, 506963",Osh,Kyrgyzstan
6266306,2024-01-02T00:00:00,Shipped,13683,Екатерина Ивановна Борисова,tihon_1995@example.org,Kazakhstan,Almaty,+72411045555,1988-05-13,"клх Смоленск, наб. Киевская, д. 7 стр. 60, 837483",4400,Washing Machine,Home Appliance,100.0,6,USD,"клх Смоленск, наб. Киевская, д. 7 стр. 60, 837483",Almaty,Kazakhstan
7365833,2024-08-08T00:00:00,Pending,39917,Мишина Наина Семеновна,andreevradim@example.com,Kyrgyzstan,Osh,+7 (973) 524-91-40,1960-03-08,"к. Сибай, ул. Покровская, д. 2 к. 1, 021255",4813,Washing Machine,Home Appliance,100.0,6,USD,"к. Сибай, ул. Покровская, д. 2 к. 1, 021255",Osh,Kyrgyzstan
9254816,2024-04-07T00:00:00,Delivered,46703,Ершова Жанна Борисовна,kapustinafaina@example.net,Uzbekistan,Bukhara,8 209 330 5638,1985-08-03,"к. Игнашино, алл. Гражданская, д. 6/3 стр. 5, 374735",4808,Book B,Books,5.49,7,USD,"к. Игнашино, алл. Гражданская, д. 6/3 стр. 5, 374735",Bukhara,Uzbekistan
3547411,2024-03-16T00:00:00,Shipped,28854,Лазарева Анастасия Аскольдовна,erast1990@example.com,Uzbekistan,Samarkand,8 418 840 35 52,1974-03-18,"к. Объячево, бул. Чайковского, д. 76, 499362",3477,Book B,Books,5.49,10,USD,"к. Объячево, бул. Чайковского, д. 76, 499362",Samarkand,Uzbekistan
6115634,2024-03-04T00:00:00,Delivered,37701,г-н Лукин Глеб Давидович,harlampiuvarov@example.org,Belarus,Brest,8 (092) 751-4186,1963-09-30,"клх Ижевск, пер. Ольховый, д. 34 стр. 9, 422383",9133,Book A,Books,4.99,10,USD,"клх Ижевск, пер. Ольховый, д. 34 стр. 9, 422383",Brest,Belarus
3625060,2024-07-09T00:00:00,Delivered,29032,Гусев Вацлав Гертрудович,leonidbeljaev@example.net,Russia,Novosibirsk,+79722258416,1982-04-02,"клх Псебай, ул. Папанина, д. 5, 490861",7878,Book B,Books,5.49,9,USD,"клх Псебай, ул. Папанина, д. 5, 490861",Novosibirsk,Russia
1817036,2024-09-09T00:00:00,Delivered,14708,Васильева Милица Львовна,lobanovbazhen@example.com,Russia,Saint Petersburg,82519276924,1961-09-16,"к. Старая Русса, наб. Шаумяна, д. 13, 104766",5202,Book B,Books,5.49,1,USD,"к. Старая Русса, наб. Шаумяна, д. 13, 104766",Saint Petersburg,Russia
4609146,2024-01-06T00:00:00,Shipped,39575,Коновалов Ефим Жоресович,lidija_1999@example.net,Georgia,Rustavi,+7 468 995 88 99,1980-01-24,"д. Лесной (Сверд.), ш. Казанское, д. 529 стр. 639, 795426",239,Book B,Books,5.49,7,USD,"д. Лесной (Сверд.), ш. Казанское, д. 529 стр. 639, 795426",Rustavi,Georgia
5199080,2024-01-27T00:00:00,Pending,30085,Быков Влас Глебович,lukasuhanov@example.org,Russia,Novosibirsk,89705967726,1967-08-27,"с. Можайск, наб. Октября, д. 4 стр. 419, 784534",4899,Washing Machine,Home Appliance,100.0,7,USD,"с. Можайск, наб. Октября, д. 4 стр. 419, 784534",Novosibirsk,Russia
8694568,2024-08-12T00:00:00,Pending,7422,Калашников Арефий Гордеевич,panfil1986@example.com,Kyrgyzstan,Jalal-Abad,+7 (188) 912-21-26,1964-07-22,"к. Джейрах, пер. Линейный, д. 7, 353544",9907,Book A,Books,4.99,9,USD,"к. Джейрах, пер. Линейный, д. 7, 353544",Jalal-Abad,Kyrgyzstan
7105039,2024-05-03T00:00:00,Shipped,39572,Петрова Наталья Львовна,timofeevgrigori@example.com,Uzbekistan,Andijan,8 (399) 670-04-95,1960-03-24,"к. Улан-Удэ, пер. Рязанский, д. 4/3 к. 8/4, 155976",189,Book A,Books,4.99,2,USD,"к. Улан-Удэ, пер. Рязанский, д. 4/3 к. 8/4, 155976",Andijan,Uzbekistan
7782979,2024-04-12T00:00:00,Shipped,36951,Давыдова Кира Ильинична,anisimovvsemil@example.org,Kazakhstan,Almaty,+73057180882,1970-11-23,"к. Балашов, пер. Подгорный, д. 800 к. 6/8, 959585",5194,Washing Machine,Home Appliance,100.0,8,USD,"к. Балашов, пер. Подгорный, д. 800 к. 6/8, 959585",Almaty,Kazakhstan
8938802,2024-12-08T00:00:00,Pending,25273,Русакова Евдокия Руслановна,dorofe_1982@example.net,Georgia,Zugdidi,8 654 088 12 19,1959-03-25,"к. Верхоянск, пр. Красных Партизан, д. 919, 677499",6077,Book B,Books,5.49,7,USD,"к. Верхоянск, пр. Красных Партизан, д. 919, 677499",Zugdidi,Georgia
1136709,2024-11-20T00:00:00,Delivered,27032,Котов Влас Игнатович,fedoseevaljudmila@example.com,Belarus,Gomel,+7 168 130 54 56,1988-01-10,"ст. Карабудахкент, ш. Магистральное, д. 5/2, 047505",8124,Book A,Books,4.99,5,USD,"ст. Карабудахкент, ш. Магистральное, д. 5/2, 047505",Gomel,Belarus
1125638,2024-04-14T00:00:00,Delivered,15336,Бобров Игнатий Гертрудович,mark_1988@example.org,Russia,Yekaterinburg,8 (060) 871-0114,1967-01-08,"д. Дмитров, пер. Терешковой, д. 42, 953998",4614,Microwave,Kitchen,25.0,4,USD,"д. Дмитров, пер. Терешковой, д. 42, 953998",Yekaterinburg,Russia
4000231,2024-04-07T00:00:00,Delivered,19252,Оксана Степановна Логинова,nsorokin@example.org,Russia,Saint Petersburg,8 961 852 24 94,1964-03-03,"к. Пятигорск, алл. Фрунзе, д. 7/9 стр. 117, 384546",2104,Microwave,Kitchen,25.0,8,USD,"к. Пятигорск, алл. Фрунзе, д. 7/9 стр. 117, 384546",Saint Petersburg,Russia
9533743,2024-08-03T00:00:00,Pending,39485,Маргарита Никифоровна Доронина,bronislav_36@example.net,Kazakhstan,Almaty,+7 (763) 357-2984,1977-04-21,"п. Снежинск, ул. Путевая, д. 3/2 стр. 67, 096392",5419,Washing Machine,Home Appliance,100.0,7,USD,"п. Снежинск, ул. Путевая, д. 3/2 стр. 67, 096392",Almaty,Kazakhstan
7178181,2024-08-07T00:00:00,Delivered,18180,Горбачева Таисия Ефимовна,trofim09@example.org,Belarus,Gomel,8 464 800 56 82,1974-03-28,"с. Пышма, ул. 40 лет Победы, д. 7, 689338",3769,Washing Machine,Home Appliance,100.0,6,USD,"с. Пышма, ул. 40 лет Победы, д. 7, 689338",Gomel,Belarus
6144968,2024-06-11T00:00:00,Pending,11707,Лариса Евгеньевна Некрасова,glafira_2023@example.com,Russia,Nizhny Novgorod,+7 (776) 693-9843,1985-11-05,"клх Агата, ул. Лазурная, д. 7/6, 484093",3781,Book A,Books,4.99,3,USD,"клх Агата, ул. Лазурная, д. 7/6, 484093",Nizhny Novgorod,Russia
5983944,2024-11-17T00:00:00,Shipped,10230,Карл Бориславович Дмитриев,arkadi88@example.com,Russia,Nizhny Novgorod,+7 (759) 865-2427,1981-10-27,"п. Москва, пер. Городской, д. 8 к. 8/1, 985337",9877,Book A,Books,4.99,5,USD,"п. Москва, пер. Городской, д. 8 к. 8/1, 985337",Nizhny Novgorod,Russia
2097836,2024-02-24T00:00:00,Pending,47791,Ян Жоресович Цветков,lavrentevazari@example.com,Georgia,Tbilisi,+7 (603) 919-50-75,1995-04-23,"г. Шелехов, пр. Подлесный, д. 755 стр. 141, 388871",1690,T-shirt,Clothing,8.5,10,USD,"г. Шелехов, пр. Подлесный, д. 755 стр. 141, 388871",Tbilisi,Georgia
6932955,2024-07-13T00:00:00,Pending,13055,Смирнов Селиван Бориславович,shestakovaveronika@example.net,Belarus,Mogilev,+72636480891,1977-12-17,"д. Кабанск, пр. Братский, д. 198, 756155",3099,Microwave,Kitchen,25.0,2,USD,"д. Кабанск, пр. Братский, д. 198, 756155",Mogilev,Belarus
2548041,2024-01-17T00:00:00,Shipped,24388,Лобанова Алевтина Станиславовна,shirjaevguri@example.net,Kyrgyzstan,Karakol,+7 929 003 8993,1969-05-24,"д. Льгов, ш. Радужное, д. 370 к. 5/3, 553678",1983,Book A,Books,4.99,4,USD,"д. Льгов, ш. Радужное, д. 370 к. 5/3, 553678",Karakol,Kyrgyzstan
4823993,2024-03-23T00:00:00,Pending,32589,Овчинникова Людмила Кузьминична,pestovvladimir@example.net,Uzbekistan,Andijan,8 884 425 93 26,1960-01-26,"г. Чусовой, наб. Осенняя, д. 5 стр. 384, 711115",8661,Microwave,Kitchen,25.0,8,USD,"г. Чусовой, наб. Осенняя, д. 5 стр. 384, 711115",Andijan,Uzbekistan
